date,month,quarter,year,department,daily_cost,sessions,tokens_used,monthly_budget,cumulative_monthly_cost,budget_used_pct
2025-02-15,2025-02,Q1 2025,2025,HR,0.0014,1,22191,50,29.1375,58.28
2025-02-17,2025-02,Q1 2025,2025,HR,1.3536,24,519055,50,30.4911,60.98
2025-02-18,2025-02,Q1 2025,2025,HR,1.7794,24,561042,50,32.2705,64.54
2025-02-19,2025-02,Q1 2025,2025,HR,0.7872,19,395206,50,33.0577,66.12
2025-02-20,2025-02,Q1 2025,2025,HR,1.8005,21,454965,50,34.8582,69.72
2025-02-21,2025-02,Q1 2025,2025,HR,2.4648,19,476310,50,37.323,74.65
2025-02-23,2025-02,Q1 2025,2025,HR,0.9916,4,78904,50,38.3146,76.63
2025-02-24,2025-02,Q1 2025,2025,HR,2.2597,20,453771,50,40.5743,81.15
2025-02-25,2025-02,Q1 2025,2025,HR,1.7812,22,529914,50,42.3555,84.71
2025-02-26,2025-02,Q1 2025,2025,HR,1.6869,7,152515,50,44.0424,88.08
2025-02-27,2025-02,Q1 2025,2025,HR,1.318,20,426644,50,45.3604,90.72
2025-02-28,2025-02,Q1 2025,2025,HR,1.3038,26,545689,50,46.6642,93.33
2025-03-03,2025-03,Q1 2025,2025,HR,2.1312,24,520256,50,2.1312,4.26
2025-03-04,2025-03,Q1 2025,2025,HR,2.7957,19,433763,50,4.9269,9.85
2025-03-05,2025-03,Q1 2025,2025,HR,1.5232,23,565038,50,6.4501,12.9
2025-03-06,2025-03,Q1 2025,2025,HR,3.4627,27,638770,50,9.9128,19.83
2025-03-07,2025-03,Q1 2025,2025,HR,3.7082,28,661845,50,13.621,27.24
2025-03-09,2025-03,Q1 2025,2025,HR,0.0057,2,62208,50,13.6267,27.25
2025-03-10,2025-03,Q1 2025,2025,HR,2.2005,20,445823,50,15.8272,31.65
2025-03-11,2025-03,Q1 2025,2025,HR,1.3745,20,466097,50,17.2017,34.4
2025-03-12,2025-03,Q1 2025,2025,HR,0.3828,14,316934,50,17.5845,35.17
2025-03-13,2025-03,Q1 2025,2025,HR,0.9582,11,229989,50,18.5427,37.09
2025-03-14,2025-03,Q1 2025,2025,HR,4.2699,26,622399,50,22.8126,45.63
2025-03-15,2025-03,Q1 2025,2025,HR,0.2601,3,60187,50,23.0727,46.15
2025-03-17,2025-03,Q1 2025,2025,HR,2.2471,20,453038,50,25.3198,50.64
2025-03-18,2025-03,Q1 2025,2025,HR,1.7281,16,409331,50,27.0479,54.1
2025-03-19,2025-03,Q1 2025,2025,HR,3.3679,25,604768,50,30.4158,60.83
2025-03-20,2025-03,Q1 2025,2025,HR,1.316,13,311107,50,31.7318,63.46
2025-03-21,2025-03,Q1 2025,2025,HR,1.8459,20,491649,50,33.5777,67.16
2025-03-23,2025-03,Q1 2025,2025,HR,0.01,2,49398,50,33.5877,67.18
2025-03-24,2025-03,Q1 2025,2025,HR,2.0039,17,308347,50,35.5916,71.18
2025-03-25,2025-03,Q1 2025,2025,HR,3.3203,36,857429,50,38.9119,77.82
2025-03-26,2025-03,Q1 2025,2025,HR,2.0026,22,453200,50,40.9145,81.83
2025-03-27,2025-03,Q1 2025,2025,HR,2.3674,24,504260,50,43.2819,86.56
2025-03-28,2025-03,Q1 2025,2025,HR,0.5457,14,337005,50,43.8276,87.66
2025-03-30,2025-03,Q1 2025,2025,HR,0.1407,6,130116,50,43.9683,87.94
2025-03-31,2025-03,Q1 2025,2025,HR,1.1744,24,601933,50,45.1427,90.29
2025-04-01,2025-04,Q2 2025,2025,HR,0.4448,18,384130,50,0.4448,0.89
2025-04-02,2025-04,Q2 2025,2025,HR,0.748,22,538398,50,1.1928,2.39
2025-04-03,2025-04,Q2 2025,2025,HR,0.3351,14,306429,50,1.5279,3.06
2025-04-04,2025-04,Q2 2025,2025,HR,5.0548,35,782294,50,6.5827,13.17
2025-04-05,2025-04,Q2 2025,2025,HR,0.1486,3,73146,50,6.7313,13.46
2025-04-07,2025-04,Q2 2025,2025,HR,1.0744,24,555791,50,7.8057,15.61
2025-04-08,2025-04,Q2 2025,2025,HR,2.5335,32,776201,50,10.3392,20.68
2025-04-09,2025-04,Q2 2025,2025,HR,3.7373,33,762041,50,14.0765,28.15
2025-04-10,2025-04,Q2 2025,2025,HR,4.0588,25,611970,50,18.1353,36.27
2025-04-11,2025-04,Q2 2025,2025,HR,1.0686,29,720290,50,19.2039,38.41
2025-04-12,2025-04,Q2 2025,2025,HR,0.0729,2,29235,50,19.2768,38.55
2025-04-14,2025-04,Q2 2025,2025,HR,2.6651,33,711751,50,21.9419,43.88
2025-04-15,2025-04,Q2 2025,2025,HR,2.7684,27,652724,50,24.7103,49.42
2025-04-16,2025-04,Q2 2025,2025,HR,3.3558,29,700100,50,28.0661,56.13
2025-04-17,2025-04,Q2 2025,2025,HR,4.504,27,618036,50,32.5701,65.14
2025-04-18,2025-04,Q2 2025,2025,HR,2.7387,24,520664,50,35.3088,70.62
2025-04-19,2025-04,Q2 2025,2025,HR,1.2982,6,116799,50,36.607,73.21
2025-04-20,2025-04,Q2 2025,2025,HR,0.4844,4,111678,50,37.0914,74.18
2025-04-21,2025-04,Q2 2025,2025,HR,1.0745,22,463951,50,38.1659,76.33
2025-04-22,2025-04,Q2 2025,2025,HR,3.02,35,824683,50,41.1859,82.37
2025-04-23,2025-04,Q2 2025,2025,HR,1.5617,24,511826,50,42.7476,85.5
2025-04-24,2025-04,Q2 2025,2025,HR,3.7559,25,597392,50,46.5035,93.01
2025-04-25,2025-04,Q2 2025,2025,HR,3.9102,22,462221,50,50.4137,100.83
2025-04-27,2025-04,Q2 2025,2025,HR,1.1561,3,97840,50,51.5698,103.14
2025-04-28,2025-04,Q2 2025,2025,HR,0.7108,22,506709,50,52.2806,104.56
2025-04-29,2025-04,Q2 2025,2025,HR,0.4781,18,368244,50,52.7587,105.52
2025-04-30,2025-04,Q2 2025,2025,HR,1.0331,10,235500,50,53.7918,107.58
2025-05-01,2025-05,Q2 2025,2025,HR,3.1207,44,1008289,50,3.1207,6.24
2025-05-02,2025-05,Q2 2025,2025,HR,1.1108,26,645123,50,4.2315,8.46
2025-05-03,2025-05,Q2 2025,2025,HR,0.1114,5,88570,50,4.3429,8.69
2025-05-05,2025-05,Q2 2025,2025,HR,5.2126,35,884969,50,9.5555,19.11
2025-05-06,2025-05,Q2 2025,2025,HR,3.0939,24,590443,50,12.6494,25.3
2025-05-07,2025-05,Q2 2025,2025,HR,2.9688,28,630960,50,15.6182,31.24
2025-05-08,2025-05,Q2 2025,2025,HR,2.2065,41,911918,50,17.8247,35.65
2025-05-09,2025-05,Q2 2025,2025,HR,2.9994,45,982021,50,20.8241,41.65
2025-05-11,2025-05,Q2 2025,2025,HR,0.0043,1,15410,50,20.8284,41.66
2025-05-12,2025-05,Q2 2025,2025,HR,0.9337,26,559918,50,21.7621,43.52
2025-05-13,2025-05,Q2 2025,2025,HR,1.4245,15,383471,50,23.1866,46.37
2025-05-14,2025-05,Q2 2025,2025,HR,2.572,26,632135,50,25.7586,51.52
2025-05-15,2025-05,Q2 2025,2025,HR,0.6706,18,401627,50,26.4292,52.86
2025-05-16,2025-05,Q2 2025,2025,HR,2.2784,12,271112,50,28.7076,57.42
2025-05-17,2025-05,Q2 2025,2025,HR,0.0065,3,35321,50,28.7141,57.43
2025-05-18,2025-05,Q2 2025,2025,HR,0.5608,6,122458,50,29.2749,58.55
2025-05-19,2025-05,Q2 2025,2025,HR,3.3923,25,546508,50,32.6672,65.33
2025-05-20,2025-05,Q2 2025,2025,HR,2.6639,28,713801,50,35.3311,70.66
2025-05-21,2025-05,Q2 2025,2025,HR,0.8215,29,708531,50,36.1526,72.31
2025-05-22,2025-05,Q2 2025,2025,HR,3.5796,34,659660,50,39.7322,79.46
2025-05-23,2025-05,Q2 2025,2025,HR,1.5176,19,432632,50,41.2498,82.5
2025-05-24,2025-05,Q2 2025,2025,HR,0.0029,1,16161,50,41.2527,82.51
2025-05-25,2025-05,Q2 2025,2025,HR,0.0014,1,25749,50,41.2541,82.51
2025-05-26,2025-05,Q2 2025,2025,HR,1.3317,28,632256,50,42.5858,85.17
2025-05-27,2025-05,Q2 2025,2025,HR,1.8503,20,480218,50,44.4361,88.87
2025-05-28,2025-05,Q2 2025,2025,HR,1.8755,34,731309,50,46.3116,92.62
2025-05-29,2025-05,Q2 2025,2025,HR,2.9159,28,665553,50,49.2275,98.46
2025-05-30,2025-05,Q2 2025,2025,HR,3.8238,36,908465,50,53.0513,106.1
2025-05-31,2025-05,Q2 2025,2025,HR,0.0064,1,36788,50,53.0577,106.12
2025-06-01,2025-06,Q2 2025,2025,HR,0.265,6,133416,50,0.265,0.53
2025-06-02,2025-06,Q2 2025,2025,HR,3.7075,23,485095,50,3.9725,7.94
2025-06-03,2025-06,Q2 2025,2025,HR,4.9191,28,597700,50,8.8916,17.78
2025-06-04,2025-06,Q2 2025,2025,HR,3.3379,26,589316,50,12.2295,24.46
2025-06-05,2025-06,Q2 2025,2025,HR,2.3141,27,707851,50,14.5436,29.09
2025-06-06,2025-06,Q2 2025,2025,HR,2.8593,24,579610,50,17.4029,34.81
2025-06-07,2025-06,Q2 2025,2025,HR,0.9389,6,138519,50,18.3418,36.68
2025-06-08,2025-06,Q2 2025,2025,HR,0.1465,2,32120,50,18.4883,36.98
2025-06-09,2025-06,Q2 2025,2025,HR,2.2684,20,437534,50,20.7567,41.51
2025-06-10,2025-06,Q2 2025,2025,HR,0.9293,22,505466,50,21.686,43.37
2025-06-11,2025-06,Q2 2025,2025,HR,3.0981,21,474349,50,24.7841,49.57
2025-06-12,2025-06,Q2 2025,2025,HR,4.2696,34,699312,50,29.0537,58.11
2025-06-13,2025-06,Q2 2025,2025,HR,2.3346,28,626864,50,31.3883,62.78
2025-06-15,2025-06,Q2 2025,2025,HR,0.2121,10,223612,50,31.6004,63.2
2025-06-16,2025-06,Q2 2025,2025,HR,2.0411,28,681773,50,33.6415,67.28
2025-06-17,2025-06,Q2 2025,2025,HR,0.9551,25,600897,50,34.5966,69.19
2025-06-18,2025-06,Q2 2025,2025,HR,1.656,16,362400,50,36.2526,72.51
2025-06-19,2025-06,Q2 2025,2025,HR,3.5932,20,417485,50,39.8458,79.69
2025-06-20,2025-06,Q2 2025,2025,HR,1.3075,12,236568,50,41.1533,82.31
2025-06-23,2025-06,Q2 2025,2025,HR,1.5868,32,667246,50,42.7401,85.48
2025-06-24,2025-06,Q2 2025,2025,HR,0.525,15,323990,50,43.2651,86.53
2025-06-25,2025-06,Q2 2025,2025,HR,3.4822,27,579510,50,46.7473,93.49
2025-06-26,2025-06,Q2 2025,2025,HR,1.9684,27,603422,50,48.7157,97.43
2025-06-27,2025-06,Q2 2025,2025,HR,3.4988,31,643362,50,52.2145,104.43
2025-06-29,2025-06,Q2 2025,2025,HR,0.2193,13,315105,50,52.4338,104.87
2025-06-30,2025-06,Q2 2025,2025,HR,1.3491,20,412034,50,53.7829,107.57
2025-07-01,2025-07,Q3 2025,2025,HR,1.4297,18,442335,50,1.4297,2.86
2025-07-02,2025-07,Q3 2025,2025,HR,3.1682,22,487552,50,4.5979,9.2
2025-07-03,2025-07,Q3 2025,2025,HR,3.4674,28,586431,50,8.0653,16.13
2025-07-04,2025-07,Q3 2025,2025,HR,3.5995,23,549989,50,11.6648,23.33
2025-07-07,2025-07,Q3 2025,2025,HR,0.4722,10,264214,50,12.137,24.27
2025-07-08,2025-07,Q3 2025,2025,HR,1.9864,27,580730,50,14.1234,28.25
2025-07-09,2025-07,Q3 2025,2025,HR,1.1616,24,522397,50,15.285,30.57
2025-07-10,2025-07,Q3 2025,2025,HR,3.8945,23,601156,50,19.1795,38.36
2025-07-11,2025-07,Q3 2025,2025,HR,2.2063,14,278321,50,21.3858,42.77
2025-07-14,2025-07,Q3 2025,2025,HR,2.8505,34,794305,50,24.2363,48.47
2025-07-15,2025-07,Q3 2025,2025,HR,2.5008,29,601359,50,26.7371,53.47
2025-07-16,2025-07,Q3 2025,2025,HR,2.2432,21,436965,50,28.9803,57.96
2025-07-17,2025-07,Q3 2025,2025,HR,0.965,24,565615,50,29.9453,59.89
2025-07-18,2025-07,Q3 2025,2025,HR,1.6825,29,651659,50,31.6278,63.26
2025-07-19,2025-07,Q3 2025,2025,HR,0.0771,8,176455,50,31.7049,63.41
2025-07-20,2025-07,Q3 2025,2025,HR,0.2643,6,173450,50,31.9692,63.94
2025-07-21,2025-07,Q3 2025,2025,HR,1.7262,31,717409,50,33.6954,67.39
2025-07-22,2025-07,Q3 2025,2025,HR,2.6513,40,900130,50,36.3467,72.69
2025-07-23,2025-07,Q3 2025,2025,HR,1.9189,12,318764,50,38.2656,76.53
2025-07-24,2025-07,Q3 2025,2025,HR,2.0935,31,730241,50,40.3591,80.72
2025-07-25,2025-07,Q3 2025,2025,HR,1.9211,17,362409,50,42.2802,84.56
2025-07-26,2025-07,Q3 2025,2025,HR,0.1278,6,163183,50,42.408,84.82
2025-07-28,2025-07,Q3 2025,2025,HR,2.1242,18,411363,50,44.5322,89.06
2025-07-29,2025-07,Q3 2025,2025,HR,4.5393,27,600086,50,49.0715,98.14
2025-07-30,2025-07,Q3 2025,2025,HR,1.453,28,679129,50,50.5245,101.05
2025-07-31,2025-07,Q3 2025,2025,HR,2.7221,13,291447,50,53.2466,106.49
2025-08-01,2025-08,Q3 2025,2025,HR,0.0269,2,411966,50,0.0269,0.05
2025-08-04,2025-08,Q3 2025,2025,HR,0.3228,3,591323,50,0.3497,0.7
2025-08-05,2025-08,Q3 2025,2025,HR,4.5178,3,744338,50,4.8675,9.74
2025-08-06,2025-08,Q3 2025,2025,HR,2.0438,1,290689,50,6.9113,13.82
2025-08-07,2025-08,Q3 2025,2025,HR,0.1614,3,840350,50,7.0727,14.15
2025-08-08,2025-08,Q3 2025,2025,HR,1.3177,3,766928,50,8.3904,16.78
2025-08-11,2025-08,Q3 2025,2025,HR,0.5648,4,784125,50,8.9552,17.91
2025-08-12,2025-08,Q3 2025,2025,HR,0.0269,1,218618,50,8.9821,17.96
2025-08-13,2025-08,Q3 2025,2025,HR,3.0387,3,782519,50,12.0208,24.04
2025-08-14,2025-08,Q3 2025,2025,HR,2.0169,5,1057617,50,14.0377,28.08
2025-08-15,2025-08,Q3 2025,2025,HR,0.8068,3,689207,50,14.8445,29.69
2025-08-17,2025-08,Q3 2025,2025,HR,0.0538,1,223463,50,14.8983,29.8
2025-08-18,2025-08,Q3 2025,2025,HR,1.8017,2,430793,50,16.7,33.4
2025-08-19,2025-08,Q3 2025,2025,HR,4.7329,2,580570,50,21.4329,42.87
2025-08-21,2025-08,Q3 2025,2025,HR,1.0219,2,432128,50,22.4548,44.91
2025-08-22,2025-08,Q3 2025,2025,HR,0.0807,2,445846,50,22.5355,45.07
2025-08-25,2025-08,Q3 2025,2025,HR,3.5766,5,1165698,50,26.1121,52.22
2025-08-26,2025-08,Q3 2025,2025,HR,2.2051,3,546145,50,28.3172,56.63
2025-08-27,2025-08,Q3 2025,2025,HR,2.8774,2,501247,50,31.1946,62.39
2025-08-28,2025-08,Q3 2025,2025,HR,4.8674,2,482956,50,36.062,72.12
2025-08-29,2025-08,Q3 2025,2025,HR,7.4491,5,1190440,50,43.5111,87.02
2025-08-30,2025-08,Q3 2025,2025,HR,0.0269,1,159723,50,43.538,87.08
2025-09-01,2025-09,Q3 2025,2025,HR,0.6682,4,449594,50,0.6682,1.34
2025-09-02,2025-09,Q3 2025,2025,HR,0.6968,1,155129,50,1.365,2.73
2025-09-03,2025-09,Q3 2025,2025,HR,0.711,2,354191,50,2.076,4.15
2025-09-04,2025-09,Q3 2025,2025,HR,5.6166,5,701688,50,7.6926,15.39
2025-09-05,2025-09,Q3 2025,2025,HR,6.0149,1,223241,50,13.7075,27.42
2025-09-06,2025-09,Q3 2025,2025,HR,0.0427,1,228364,50,13.7502,27.5
2025-09-08,2025-09,Q3 2025,2025,HR,0.3981,4,530513,50,14.1483,28.3
2025-09-09,2025-09,Q3 2025,2025,HR,7.3374,7,1160266,50,21.4857,42.97
2025-09-10,2025-09,Q3 2025,2025,HR,1.4789,5,678103,50,22.9646,45.93
2025-09-11,2025-09,Q3 2025,2025,HR,0.5118,3,419882,50,23.4764,46.95
2025-09-12,2025-09,Q3 2025,2025,HR,0.5119,2,237881,50,23.9883,47.98
2025-09-15,2025-09,Q3 2025,2025,HR,2.3178,5,725723,50,26.3061,52.61
2025-09-16,2025-09,Q3 2025,2025,HR,4.6214,4,453290,50,30.9275,61.85
2025-09-17,2025-09,Q3 2025,2025,HR,1.5073,2,325327,50,32.4348,64.87
2025-09-18,2025-09,Q3 2025,2025,HR,0.0284,1,130672,50,32.4632,64.93
2025-09-19,2025-09,Q3 2025,2025,HR,3.3272,7,942433,50,35.7904,71.58
2025-09-22,2025-09,Q3 2025,2025,HR,0.0284,1,203471,50,35.8188,71.64
2025-09-23,2025-09,Q3 2025,2025,HR,3.1567,4,495101,50,38.9755,77.95
2025-09-24,2025-09,Q3 2025,2025,HR,0.1423,4,587677,50,39.1178,78.24
2025-09-25,2025-09,Q3 2025,2025,HR,2.3605,3,410648,50,41.4783,82.96
2025-09-26,2025-09,Q3 2025,2025,HR,0.0996,2,332722,50,41.5779,83.16
2025-09-27,2025-09,Q3 2025,2025,HR,0.0142,1,128679,50,41.5921,83.18
2025-09-29,2025-09,Q3 2025,2025,HR,2.1756,4,517136,50,43.7677,87.54
2025-09-30,2025-09,Q3 2025,2025,HR,0.0142,1,110902,50,43.7819,87.56
2025-10-01,2025-10,Q4 2025,2025,HR,1.6748,23,506572,50,1.6748,3.35
2025-10-02,2025-10,Q4 2025,2025,HR,1.0109,27,645407,50,2.6857,5.37
2025-10-03,2025-10,Q4 2025,2025,HR,1.6668,30,663720,50,4.3525,8.7
2025-10-05,2025-10,Q4 2025,2025,HR,0.38,4,81483,50,4.7325,9.46
2025-10-06,2025-10,Q4 2025,2025,HR,2.5691,20,428740,50,7.3016,14.6
2025-10-07,2025-10,Q4 2025,2025,HR,0.9452,10,170508,50,8.2468,16.49
2025-10-08,2025-10,Q4 2025,2025,HR,1.489,19,374466,50,9.7358,19.47
2025-10-09,2025-10,Q4 2025,2025,HR,1.6697,16,439992,50,11.4055,22.81
2025-10-10,2025-10,Q4 2025,2025,HR,2.875,21,478474,50,14.2805,28.56
2025-10-11,2025-10,Q4 2025,2025,HR,0.5673,6,112561,50,14.8478,29.7
2025-10-12,2025-10,Q4 2025,2025,HR,0.0672,1,13696,50,14.915,29.83
2025-10-13,2025-10,Q4 2025,2025,HR,1.601,29,635338,50,16.516,33.03
2025-10-14,2025-10,Q4 2025,2025,HR,2.1453,21,434109,50,18.6613,37.32
2025-10-15,2025-10,Q4 2025,2025,HR,2.8231,29,703977,50,21.4844,42.97
2025-10-16,2025-10,Q4 2025,2025,HR,1.1287,14,312011,50,22.6131,45.23
2025-10-17,2025-10,Q4 2025,2025,HR,2.2378,23,526467,50,24.8509,49.7
2025-10-18,2025-10,Q4 2025,2025,HR,0.1915,2,40774,50,25.0424,50.08
2025-10-20,2025-10,Q4 2025,2025,HR,1.1008,27,642516,50,26.1432,52.29
2025-10-21,2025-10,Q4 2025,2025,HR,1.6597,15,362915,50,27.8029,55.61
2025-10-22,2025-10,Q4 2025,2025,HR,1.3018,15,332782,50,29.1047,58.21
2025-10-23,2025-10,Q4 2025,2025,HR,1.8804,18,479381,50,30.9851,61.97
2025-10-24,2025-10,Q4 2025,2025,HR,1.2687,17,382472,50,32.2538,64.51
2025-10-25,2025-10,Q4 2025,2025,HR,0.055,2,44132,50,32.3088,64.62
2025-10-26,2025-10,Q4 2025,2025,HR,0.205,3,50297,50,32.5138,65.03
2025-10-27,2025-10,Q4 2025,2025,HR,0.0271,6,164741,50,32.5409,65.08
2025-10-28,2025-10,Q4 2025,2025,HR,1.6434,16,371518,50,34.1843,68.37
2025-10-29,2025-10,Q4 2025,2025,HR,0.6288,11,230884,50,34.8131,69.63
2025-10-30,2025-10,Q4 2025,2025,HR,1.2321,20,514385,50,36.0452,72.09
2025-10-31,2025-10,Q4 2025,2025,HR,1.6961,23,554478,50,37.7413,75.48
2025-11-02,2025-11,Q4 2025,2025,HR,0.1836,2,42574,50,0.1836,0.37
2025-11-03,2025-11,Q4 2025,2025,HR,2.6717,26,596613,50,2.8553,5.71
2025-11-04,2025-11,Q4 2025,2025,HR,1.9775,30,716552,50,4.8328,9.67
2025-11-05,2025-11,Q4 2025,2025,HR,1.7968,20,433154,50,6.6296,13.26
2025-11-06,2025-11,Q4 2025,2025,HR,2.1478,19,398287,50,8.7774,17.55
2025-11-07,2025-11,Q4 2025,2025,HR,3.4278,37,900289,50,12.2052,24.41
2025-11-08,2025-11,Q4 2025,2025,HR,0.2207,6,128108,50,12.4259,24.85
2025-11-10,2025-11,Q4 2025,2025,HR,0.964,16,431530,50,13.3899,26.78
2025-11-11,2025-11,Q4 2025,2025,HR,1.6555,25,645577,50,15.0454,30.09
2025-11-12,2025-11,Q4 2025,2025,HR,2.3072,32,747536,50,17.3526,34.71
2025-11-13,2025-11,Q4 2025,2025,HR,0.9917,20,459293,50,18.3443,36.69
2025-11-14,2025-11,Q4 2025,2025,HR,1.1759,15,322919,50,19.5202,39.04
2025-11-15,2025-11,Q4 2025,2025,HR,0.3087,3,78319,50,19.8289,39.66
2025-11-17,2025-11,Q4 2025,2025,HR,1.5097,21,401807,50,21.3386,42.68
2025-11-18,2025-11,Q4 2025,2025,HR,2.3719,22,477202,50,23.7105,47.42
2025-11-19,2025-11,Q4 2025,2025,HR,1.4146,17,383076,50,25.1251,50.25
2025-11-20,2025-11,Q4 2025,2025,HR,1.4932,14,348685,50,26.6183,53.24
2025-11-21,2025-11,Q4 2025,2025,HR,2.2887,20,479948,50,28.907,57.81
2025-11-22,2025-11,Q4 2025,2025,HR,0.2279,3,83349,50,29.1349,58.27
2025-11-24,2025-11,Q4 2025,2025,HR,1.8839,20,449427,50,31.0188,62.04
2025-11-25,2025-11,Q4 2025,2025,HR,3.1332,21,499502,50,34.152,68.3
2025-11-26,2025-11,Q4 2025,2025,HR,0.8494,18,450339,50,35.0014,70.0
2025-11-27,2025-11,Q4 2025,2025,HR,3.296,25,520415,50,38.2974,76.59
2025-11-28,2025-11,Q4 2025,2025,HR,0.9093,22,532502,50,39.2067,78.41
2025-11-29,2025-11,Q4 2025,2025,HR,0.0378,3,56642,50,39.2445,78.49
2025-11-30,2025-11,Q4 2025,2025,HR,0.4324,6,145564,50,39.6769,79.35
2025-12-01,2025-12,Q4 2025,2025,HR,1.5845,20,507338,50,1.5845,3.17
2025-12-02,2025-12,Q4 2025,2025,HR,1.4538,16,446221,50,3.0383,6.08
2025-12-03,2025-12,Q4 2025,2025,HR,1.1762,17,358027,50,4.2145,8.43
2025-12-04,2025-12,Q4 2025,2025,HR,0.7359,23,453311,50,4.9504,9.9
2025-12-05,2025-12,Q4 2025,2025,HR,0.8536,22,492583,50,5.804,11.61
2025-12-06,2025-12,Q4 2025,2025,HR,0.8887,13,293522,50,6.6927,13.39
2025-12-07,2025-12,Q4 2025,2025,HR,0.1064,2,57593,50,6.7991,13.6
2025-12-08,2025-12,Q4 2025,2025,HR,1.1394,17,399905,50,7.9385,15.88
2025-12-09,2025-12,Q4 2025,2025,HR,2.5406,20,465956,50,10.4791,20.96
2025-12-10,2025-12,Q4 2025,2025,HR,2.0565,23,606040,50,12.5356,25.07
2025-12-11,2025-12,Q4 2025,2025,HR,1.8456,20,499955,50,14.3812,28.76
2025-12-12,2025-12,Q4 2025,2025,HR,0.7966,14,360043,50,15.1778,30.36
2025-12-13,2025-12,Q4 2025,2025,HR,0.02,3,91616,50,15.1978,30.4
2025-12-14,2025-12,Q4 2025,2025,HR,0.8796,4,87778,50,16.0774,32.15
2025-12-15,2025-12,Q4 2025,2025,HR,2.4849,17,309501,50,18.5623,37.12
2025-12-16,2025-12,Q4 2025,2025,HR,2.6893,22,542075,50,21.2516,42.5
2025-12-17,2025-12,Q4 2025,2025,HR,1.7276,20,415799,50,22.9792,45.96
2025-12-18,2025-12,Q4 2025,2025,HR,1.0759,16,381264,50,24.0551,48.11
2025-12-19,2025-12,Q4 2025,2025,HR,1.8961,25,590487,50,25.9512,51.9
2025-12-22,2025-12,Q4 2025,2025,HR,2.6733,25,583620,50,28.6245,57.25
2025-12-23,2025-12,Q4 2025,2025,HR,1.7733,18,373938,50,30.3978,60.8
2025-12-24,2025-12,Q4 2025,2025,HR,3.0966,26,670160,50,33.4944,66.99
2025-12-25,2025-12,Q4 2025,2025,HR,2.4878,19,471686,50,35.9822,71.96
2025-12-26,2025-12,Q4 2025,2025,HR,1.2303,25,520924,50,37.2125,74.42
2025-12-27,2025-12,Q4 2025,2025,HR,0.0107,3,59707,50,37.2232,74.45
2025-12-28,2025-12,Q4 2025,2025,HR,0.3486,2,56878,50,37.5718,75.14
2025-12-29,2025-12,Q4 2025,2025,HR,1.3895,28,592864,50,38.9613,77.92
2025-12-30,2025-12,Q4 2025,2025,HR,1.4604,22,513471,50,40.4217,80.84
2025-12-31,2025-12,Q4 2025,2025,HR,6.2868,27,719498,50,46.7085,93.42
2024-03-04,2024-03,Q1 2024,2024,Legal,0.0057,1,9673,50,0.0057,0.01
2024-03-05,2024-03,Q1 2024,2024,Legal,0.0279,1,4714,50,0.0336,0.07
2024-03-06,2024-03,Q1 2024,2024,Legal,0.0021,1,2843,50,0.0357,0.07
2024-03-07,2024-03,Q1 2024,2024,Legal,0.0064,2,11345,50,0.0421,0.08
2024-03-09,2024-03,Q1 2024,2024,Legal,0.0014,1,4343,50,0.0435,0.09
2024-03-13,2024-03,Q1 2024,2024,Legal,0.0843,1,15883,50,0.1278,0.26
2024-03-14,2024-03,Q1 2024,2024,Legal,0.0272,1,6022,50,0.155,0.31
2024-03-15,2024-03,Q1 2024,2024,Legal,0.0036,1,5786,50,0.1586,0.32
2024-03-18,2024-03,Q1 2024,2024,Legal,0.0043,1,6372,50,0.1629,0.33
2024-03-25,2024-03,Q1 2024,2024,Legal,0.0021,1,3429,50,0.165,0.33
2024-03-26,2024-03,Q1 2024,2024,Legal,0.0264,1,5922,50,0.1914,0.38
2024-03-27,2024-03,Q1 2024,2024,Legal,0.0036,1,4436,50,0.195,0.39
2024-03-28,2024-03,Q1 2024,2024,Legal,0.0064,1,12346,50,0.2014,0.4
2024-03-29,2024-03,Q1 2024,2024,Legal,0.0036,1,7586,50,0.205,0.41
2024-04-02,2024-04,Q2 2024,2024,Legal,0.01,2,15361,50,0.01,0.02
2024-04-03,2024-04,Q2 2024,2024,Legal,0.0021,1,3557,50,0.0121,0.02
2024-04-04,2024-04,Q2 2024,2024,Legal,0.0007,1,8644,50,0.0128,0.03
2024-04-05,2024-04,Q2 2024,2024,Legal,0.0286,1,6901,50,0.0414,0.08
2024-04-08,2024-04,Q2 2024,2024,Legal,0.0186,3,34650,50,0.06,0.12
2024-04-09,2024-04,Q2 2024,2024,Legal,0.0007,1,5422,50,0.0607,0.12
2024-04-11,2024-04,Q2 2024,2024,Legal,0.0043,1,6172,50,0.065,0.13
2024-04-12,2024-04,Q2 2024,2024,Legal,0.0178,2,31092,50,0.0828,0.17
2024-04-13,2024-04,Q2 2024,2024,Legal,0.0272,1,3229,50,0.11,0.22
2024-04-15,2024-04,Q2 2024,2024,Legal,0.0021,1,2571,50,0.1121,0.22
2024-04-16,2024-04,Q2 2024,2024,Legal,0.0529,2,15166,50,0.165,0.33
2024-04-19,2024-04,Q2 2024,2024,Legal,0.0043,2,11508,50,0.1693,0.34
2024-04-23,2024-04,Q2 2024,2024,Legal,0.0057,1,7644,50,0.175,0.35
2024-04-24,2024-04,Q2 2024,2024,Legal,0.0057,1,11052,50,0.1807,0.36
