payroll_id,date,month,quarter,year,type,employee_id,department,role,employment_type,base_salary_annual,gross_monthly_pay,bonus,taxes_withheld,net_pay,currency,status
PAY-003212,2021-12-14,2021-12,Q4 2021,2021,Payroll,EMP-0228,Support,Customer Success Mgr,Contract,93776.64,7814.72,1872.64,2142.85,7544.51,USD,Processed
PAY-003213,2022-01-13,2022-01,Q1 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,726.35,2316.13,6224.94,USD,Processed
PAY-003214,2022-02-12,2022-02,Q1 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,640.87,1983.42,6472.17,USD,Processed
PAY-003215,2022-03-14,2022-03,Q1 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,1857.9,2048.22,7624.4,USD,Processed
PAY-003216,2022-04-13,2022-04,Q2 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Contract,93776.64,7814.72,1284.46,2029.97,7069.21,USD,Processed
PAY-003217,2022-05-13,2022-05,Q2 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,1519.23,1731.98,7601.97,USD,Processed
PAY-003218,2022-06-12,2022-06,Q2 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,1329.94,2320.35,6824.31,USD,Processed
PAY-003219,2022-07-12,2022-07,Q3 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,1199.43,2188.71,6825.44,USD,Processed
PAY-003220,2022-08-11,2022-08,Q3 2022,2022,Payroll,EMP-0228,Support,Customer Success Mgr,Full-time,93776.64,7814.72,1485.66,1862.8,7437.58,USD,Processed
PAY-003221,2024-04-23,2024-04,Q2 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,12.16,3090.57,7278.65,USD,Processed
PAY-003222,2024-05-23,2024-05,Q2 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,51.88,2689.01,7719.93,USD,Processed
PAY-003223,2024-06-22,2024-06,Q2 2024,2024,Payroll,EMP-0229,Finance,Controller,Part-time,124284.67,10357.06,328.89,2549.44,8136.51,USD,Processed
PAY-003224,2024-07-22,2024-07,Q3 2024,2024,Payroll,EMP-0229,Finance,Controller,Part-time,124284.67,10357.06,1496.45,2997.23,8856.28,USD,Processed
PAY-003225,2024-08-21,2024-08,Q3 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,727.38,2400.71,8683.73,USD,Processed
PAY-003226,2024-09-20,2024-09,Q3 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,1878.15,2281.93,9953.28,USD,Processed
PAY-003227,2024-10-20,2024-10,Q4 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,721.32,2767.31,8311.07,USD,Processed
PAY-003228,2024-11-19,2024-11,Q4 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,1523.62,2540.29,9340.39,USD,Processed
PAY-003229,2024-12-19,2024-12,Q4 2024,2024,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,1318.38,2844.61,8830.83,USD,Processed
PAY-003230,2025-01-18,2025-01,Q1 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,669.8,2434.67,8592.19,USD,Processed
PAY-003231,2025-02-17,2025-02,Q1 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,961.65,2342.42,8976.29,USD,Processed
PAY-003232,2025-03-19,2025-03,Q1 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,2204.24,2713.5,9847.8,USD,Pending
PAY-003233,2025-04-18,2025-04,Q2 2025,2025,Payroll,EMP-0229,Finance,Controller,Contract,124284.67,10357.06,1842.76,2418.36,9781.46,USD,Processed
PAY-003234,2025-05-18,2025-05,Q2 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,914.77,2356.49,8915.34,USD,Processed
PAY-003235,2025-06-17,2025-06,Q2 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,656.92,3012.72,8001.26,USD,Processed
PAY-003236,2025-07-17,2025-07,Q3 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,2312.96,2396.06,10273.96,USD,Processed
PAY-003237,2025-08-16,2025-08,Q3 2025,2025,Payroll,EMP-0229,Finance,Controller,Contract,124284.67,10357.06,139.59,2950.12,7546.53,USD,Processed
PAY-003238,2025-09-15,2025-09,Q3 2025,2025,Payroll,EMP-0229,Finance,Controller,Contract,124284.67,10357.06,2564.58,2603.2,10318.44,USD,Processed
PAY-003239,2025-10-15,2025-10,Q4 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,1012.63,2948.83,8420.86,USD,Processed
PAY-003240,2025-11-14,2025-11,Q4 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,787.1,2299.93,8844.23,USD,Processed
PAY-003241,2025-12-14,2025-12,Q4 2025,2025,Payroll,EMP-0229,Finance,Controller,Full-time,124284.67,10357.06,1589.15,3013.37,8932.84,USD,Processed
PAY-003242,2022-08-07,2022-08,Q3 2022,2022,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,806.84,2317.83,7330.57,USD,Processed
PAY-003243,2022-09-06,2022-09,Q3 2022,2022,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,945.77,2641.05,7146.28,USD,Processed
PAY-003244,2022-10-06,2022-10,Q4 2022,2022,Payroll,EMP-0230,Sales,Account Executive,Contract,106098.71,8841.56,242.57,2578.64,6505.49,USD,Processed
PAY-003245,2022-11-05,2022-11,Q4 2022,2022,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,1625.52,2290.28,8176.8,USD,Processed
PAY-003246,2022-12-05,2022-12,Q4 2022,2022,Payroll,EMP-0230,Sales,Account Executive,Part-time,106098.71,8841.56,2053.07,2274.01,8620.62,USD,Processed
PAY-003247,2023-01-04,2023-01,Q1 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Contract,106098.71,8841.56,666.36,2045.01,7462.91,USD,Processed
PAY-003248,2023-02-03,2023-02,Q1 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,713.76,2085.21,7470.11,USD,Processed
PAY-003249,2023-03-05,2023-03,Q1 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,1499.4,2139.23,8201.73,USD,Processed
PAY-003250,2023-04-04,2023-04,Q2 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,87.84,2256.55,6672.85,USD,Processed
PAY-003251,2023-05-04,2023-05,Q2 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Part-time,106098.71,8841.56,1795.43,2056.34,8580.65,USD,Processed
PAY-003252,2023-06-03,2023-06,Q2 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,294.78,2354.52,6781.82,USD,Processed
PAY-003253,2023-07-03,2023-07,Q3 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,1197.27,2230.75,7808.08,USD,Processed
PAY-003254,2023-08-02,2023-08,Q3 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,151.53,2450.26,6542.83,USD,Processed
PAY-003255,2023-09-01,2023-09,Q3 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,825.26,2024.0,7642.82,USD,Processed
PAY-003256,2023-10-01,2023-10,Q4 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,1548.81,2331.59,8058.78,USD,Processed
PAY-003257,2023-10-31,2023-10,Q4 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Contract,106098.71,8841.56,1574.6,2426.3,7989.86,USD,Processed
PAY-003258,2023-11-30,2023-11,Q4 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,1328.75,2357.68,7812.63,USD,Processed
PAY-003259,2023-12-30,2023-12,Q4 2023,2023,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,537.42,2568.1,6810.88,USD,Pending
PAY-003260,2024-01-29,2024-01,Q1 2024,2024,Payroll,EMP-0230,Sales,Account Executive,Part-time,106098.71,8841.56,1910.8,2104.98,8647.38,USD,Processed
PAY-003261,2024-02-28,2024-02,Q1 2024,2024,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,176.14,2505.74,6511.96,USD,Processed
PAY-003262,2024-03-29,2024-03,Q1 2024,2024,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,1896.07,2398.43,8339.2,USD,Processed
PAY-003263,2024-04-28,2024-04,Q2 2024,2024,Payroll,EMP-0230,Sales,Account Executive,Full-time,106098.71,8841.56,2141.98,2066.45,8917.09,USD,Processed
PAY-003264,2024-06-07,2024-06,Q2 2024,2024,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,549.56,2192.59,7104.12,USD,Processed
PAY-003265,2024-07-07,2024-07,Q3 2024,2024,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,1339.41,1931.96,8154.6,USD,Processed
PAY-003266,2024-08-06,2024-08,Q3 2024,2024,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,1143.6,2239.43,7651.32,USD,Processed
PAY-003267,2024-09-05,2024-09,Q3 2024,2024,Payroll,EMP-0231,HR,HRBP,Contract,104965.77,8747.15,1337.16,2037.09,8047.22,USD,Processed
PAY-003268,2024-10-05,2024-10,Q4 2024,2024,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,1624.64,2118.72,8253.07,USD,Processed
PAY-003269,2024-11-04,2024-11,Q4 2024,2024,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,931.68,2443.8,7235.03,USD,Processed
PAY-003270,2024-12-04,2024-12,Q4 2024,2024,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,1577.83,2081.57,8243.41,USD,Processed
PAY-003271,2025-01-03,2025-01,Q1 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,161.28,2100.98,6807.45,USD,Processed
PAY-003272,2025-02-02,2025-02,Q1 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,247.05,2227.63,6766.57,USD,Processed
PAY-003273,2025-03-04,2025-03,Q1 2025,2025,Payroll,EMP-0231,HR,HRBP,Contract,104965.77,8747.15,424.74,2024.9,7146.99,USD,Processed
PAY-003274,2025-04-03,2025-04,Q2 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,1962.24,2149.66,8559.73,USD,Processed
PAY-003275,2025-05-03,2025-05,Q2 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,181.6,2006.21,6922.54,USD,Processed
PAY-003276,2025-06-02,2025-06,Q2 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,2071.24,2007.7,8810.69,USD,Processed
PAY-003277,2025-07-02,2025-07,Q3 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,4.62,2392.51,6359.26,USD,Processed
PAY-003278,2025-08-01,2025-08,Q3 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,217.43,2237.33,6727.25,USD,Processed
PAY-003279,2025-08-31,2025-08,Q3 2025,2025,Payroll,EMP-0231,HR,HRBP,Full-time,104965.77,8747.15,1881.12,2163.23,8465.04,USD,Processed
PAY-003280,2020-08-23,2020-08,Q3 2020,2020,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,1064.41,1175.84,4820.77,USD,Processed
PAY-003281,2020-09-22,2020-09,Q3 2020,2020,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,575.77,1461.93,4046.04,USD,Processed
PAY-003282,2020-10-22,2020-10,Q4 2020,2020,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,1137.73,1263.77,4806.16,USD,Processed
PAY-003283,2020-11-21,2020-11,Q4 2020,2020,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,18.66,1310.9,3639.96,USD,Processed
PAY-003284,2020-12-21,2020-12,Q4 2020,2020,Payroll,EMP-0232,HR,Recruiter,Contract,59186.44,4932.2,630.41,1340.91,4221.7,USD,Processed
PAY-003285,2021-01-20,2021-01,Q1 2021,2021,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,870.96,1254.61,4548.55,USD,Processed
PAY-003286,2021-02-19,2021-02,Q1 2021,2021,Payroll,EMP-0232,HR,Recruiter,Contract,59186.44,4932.2,13.26,1345.44,3600.02,USD,Processed
PAY-003287,2021-03-21,2021-03,Q1 2021,2021,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,1088.62,1285.79,4735.03,USD,Processed
PAY-003288,2021-04-20,2021-04,Q2 2021,2021,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,1163.04,1240.12,4855.12,USD,Processed
PAY-003289,2021-05-20,2021-05,Q2 2021,2021,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,281.5,1179.88,4033.82,USD,Processed
PAY-003290,2021-06-19,2021-06,Q2 2021,2021,Payroll,EMP-0232,HR,Recruiter,Full-time,59186.44,4932.2,437.25,1105.41,4264.04,USD,Processed
PAY-003291,2022-12-13,2022-12,Q4 2022,2022,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,347.72,1708.5,4937.91,USD,Processed
PAY-003292,2023-01-12,2023-01,Q1 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1341.17,1390.32,6249.54,USD,Processed
PAY-003293,2023-02-11,2023-02,Q1 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,124.25,1820.68,4602.26,USD,Processed
PAY-003294,2023-03-13,2023-03,Q1 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,233.69,1437.78,5094.6,USD,Processed
PAY-003295,2023-04-12,2023-04,Q2 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1153.29,1667.66,5784.32,USD,Processed
PAY-003296,2023-05-12,2023-05,Q2 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,93.17,1810.12,4581.74,USD,Processed
PAY-003297,2023-06-11,2023-06,Q2 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1338.5,1864.22,5772.97,USD,Processed
PAY-003298,2023-07-11,2023-07,Q3 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,304.84,1397.93,5205.6,USD,Processed
PAY-003299,2023-08-10,2023-08,Q3 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1247.72,1840.43,5705.98,USD,Processed
PAY-003300,2023-09-09,2023-09,Q3 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1224.59,1703.36,5819.92,USD,Processed
PAY-003301,2023-10-09,2023-10,Q4 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,151.37,1809.27,4640.79,USD,Processed
PAY-003302,2023-11-08,2023-11,Q4 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1509.1,1398.95,6408.84,USD,Processed
PAY-003303,2023-12-08,2023-12,Q4 2023,2023,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,379.32,1841.47,4836.54,USD,Processed
PAY-003304,2024-01-07,2024-01,Q1 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Contract,75584.24,6298.69,660.12,1723.21,5235.6,USD,Processed
PAY-003305,2024-02-06,2024-02,Q1 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,473.93,1856.92,4915.7,USD,Processed
PAY-003306,2024-03-07,2024-03,Q1 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,506.61,1480.06,5325.24,USD,Processed
PAY-003307,2024-04-06,2024-04,Q2 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1172.35,1393.06,6077.98,USD,Processed
PAY-003308,2024-05-06,2024-05,Q2 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,644.21,1728.2,5214.7,USD,Processed
PAY-003309,2024-06-05,2024-06,Q2 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,504.98,1447.78,5355.89,USD,Processed
PAY-003310,2024-07-05,2024-07,Q3 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,534.88,1613.77,5219.8,USD,Processed
PAY-003311,2024-08-04,2024-08,Q3 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,177.89,1737.58,4739.0,USD,Processed
PAY-003312,2024-09-03,2024-09,Q3 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,756.96,1737.2,5318.45,USD,Processed
PAY-003313,2024-10-03,2024-10,Q4 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Full-time,75584.24,6298.69,1166.23,1445.47,6019.45,USD,Processed
PAY-003314,2024-11-02,2024-11,Q4 2024,2024,Payroll,EMP-0233,Support,Technical Writer,Contract,75584.24,6298.69,82.65,1576.08,4805.26,USD,Processed
PAY-003315,2020-03-14,2020-03,Q1 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,924.03,2386.93,8556.15,USD,Processed
PAY-003316,2020-04-13,2020-04,Q2 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,1261.14,2476.86,8803.33,USD,Processed
PAY-003317,2020-05-13,2020-05,Q2 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,1302.79,2595.5,8726.34,USD,Processed
PAY-003318,2020-06-12,2020-06,Q2 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Contract,120228.59,10019.05,1614.1,2381.15,9252.0,USD,Processed
PAY-003319,2020-07-12,2020-07,Q3 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,2351.21,2664.37,9705.89,USD,Processed
PAY-003320,2020-08-11,2020-08,Q3 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,523.49,3005.13,7537.41,USD,Pending
PAY-003321,2020-09-10,2020-09,Q3 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,382.63,2260.24,8141.44,USD,Processed
PAY-003322,2020-10-10,2020-10,Q4 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Full-time,120228.59,10019.05,1786.72,2265.91,9539.86,USD,Processed
PAY-003323,2020-11-09,2020-11,Q4 2020,2020,Payroll,EMP-0234,Operations,Scrum Master,Contract,120228.59,10019.05,954.21,2627.49,8345.77,USD,Processed
PAY-003324,2022-07-13,2022-07,Q3 2022,2022,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,381.34,1691.83,5555.06,USD,Processed
PAY-003325,2022-08-12,2022-08,Q3 2022,2022,Payroll,EMP-0235,Support,Support Engineer,Part-time,82386.59,6865.55,873.91,1899.75,5839.71,USD,Processed
PAY-003326,2022-09-11,2022-09,Q3 2022,2022,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1606.15,1838.2,6633.5,USD,Processed
PAY-003327,2022-10-11,2022-10,Q4 2022,2022,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,383.7,1704.43,5544.82,USD,Processed
PAY-003328,2022-11-10,2022-11,Q4 2022,2022,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1285.57,1631.45,6519.67,USD,Processed
PAY-003329,2022-12-10,2022-12,Q4 2022,2022,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1446.61,1976.9,6335.26,USD,Processed
PAY-003330,2023-01-09,2023-01,Q1 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,269.98,2009.53,5126.0,USD,Processed
PAY-003331,2023-02-08,2023-02,Q1 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,169.19,1770.06,5264.68,USD,Processed
PAY-003332,2023-03-10,2023-03,Q1 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1434.82,2020.96,6279.41,USD,Processed
PAY-003333,2023-04-09,2023-04,Q2 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Contract,82386.59,6865.55,817.48,1853.49,5829.54,USD,Processed
PAY-003334,2023-05-09,2023-05,Q2 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1404.32,1707.47,6562.4,USD,Processed
PAY-003335,2023-06-08,2023-06,Q2 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1558.73,1837.82,6586.46,USD,Processed
PAY-003336,2023-07-08,2023-07,Q3 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1285.65,1702.68,6448.52,USD,Processed
PAY-003337,2023-08-07,2023-08,Q3 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1515.23,2001.9,6378.88,USD,Processed
PAY-003338,2023-09-06,2023-09,Q3 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1419.26,1899.56,6385.25,USD,Processed
PAY-003339,2023-10-06,2023-10,Q4 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Contract,82386.59,6865.55,327.87,1760.29,5433.13,USD,Processed
PAY-003340,2023-11-05,2023-11,Q4 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1038.86,1610.08,6294.33,USD,Processed
PAY-003341,2023-12-05,2023-12,Q4 2023,2023,Payroll,EMP-0235,Support,Support Engineer,Full-time,82386.59,6865.55,1688.47,1899.29,6654.73,USD,Processed
PAY-003342,2023-07-15,2023-07,Q3 2023,2023,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,2521.25,2558.58,11013.67,USD,Processed
PAY-003343,2023-08-14,2023-08,Q3 2023,2023,Payroll,EMP-0236,Engineering,DevOps Engineer,Contract,132611.99,11051.0,2724.27,2910.0,10865.27,USD,Processed
PAY-003344,2023-09-13,2023-09,Q3 2023,2023,Payroll,EMP-0236,Engineering,DevOps Engineer,Part-time,132611.99,11051.0,1658.27,3032.57,9676.7,USD,Processed
PAY-003345,2023-10-13,2023-10,Q4 2023,2023,Payroll,EMP-0236,Engineering,DevOps Engineer,Contract,132611.99,11051.0,38.43,2823.14,8266.29,USD,Processed
PAY-003346,2023-11-12,2023-11,Q4 2023,2023,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,174.37,2823.92,8401.45,USD,Processed
PAY-003347,2023-12-12,2023-12,Q4 2023,2023,Payroll,EMP-0236,Engineering,DevOps Engineer,Part-time,132611.99,11051.0,288.67,2708.38,8631.29,USD,Processed
PAY-003348,2024-01-11,2024-01,Q1 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,270.91,2668.84,8653.07,USD,Processed
PAY-003349,2024-02-10,2024-02,Q1 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Contract,132611.99,11051.0,1761.87,2680.78,10132.09,USD,Processed
PAY-003350,2024-03-11,2024-03,Q1 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,1151.19,2525.06,9677.13,USD,Processed
PAY-003351,2024-04-10,2024-04,Q2 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,714.05,2798.51,8966.54,USD,Processed
PAY-003352,2024-05-10,2024-05,Q2 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Part-time,132611.99,11051.0,2362.71,2898.02,10515.69,USD,Processed
PAY-003353,2024-06-09,2024-06,Q2 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,432.12,2619.55,8863.57,USD,Processed
PAY-003354,2024-07-09,2024-07,Q3 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Contract,132611.99,11051.0,615.35,2806.26,8860.09,USD,Processed
PAY-003355,2024-08-08,2024-08,Q3 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,1185.14,2519.79,9716.35,USD,Processed
PAY-003356,2024-09-07,2024-09,Q3 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,1895.75,2619.62,10327.13,USD,Processed
PAY-003357,2024-10-07,2024-10,Q4 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,1108.66,2988.46,9171.2,USD,Processed
PAY-003358,2024-11-06,2024-11,Q4 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,1843.57,2532.81,10361.76,USD,Processed
PAY-003359,2024-12-06,2024-12,Q4 2024,2024,Payroll,EMP-0236,Engineering,DevOps Engineer,Full-time,132611.99,11051.0,2549.89,3166.46,10434.43,USD,Processed
PAY-003360,2025-01-05,2025-01,Q1 2025,2025,Payroll,EMP-0236,Engineering,DevOps Engineer,Contract,132611.99,11051.0,1158.42,2502.75,9706.67,USD,Processed
PAY-003361,2020-12-19,2020-12,Q4 2020,2020,Payroll,EMP-0237,Legal,Legal Counsel,Full-time,166770.18,13897.51,886.2,3985.76,10797.95,USD,Processed
PAY-003362,2021-01-18,2021-01,Q1 2021,2021,Payroll,EMP-0237,Legal,Legal Counsel,Contract,166770.18,13897.51,1783.04,4032.84,11647.71,USD,Processed
