budget_id,period,quarter,year,department,category,budget_amount,actual_amount,variance,variance_pct,status,approved_by,notes
BVA-001258,2021-08,Q3 2021,2021,HR,COGS,302836.34,362802.72,59966.38,19.8,Over Budget,MGR-01,COGS — HR — Aug 2021
BVA-001259,2021-08,Q3 2021,2021,HR,Sales & Mkt,497819.24,601384.42,103565.18,20.8,Over Budget,MGR-07,Sales & Mkt — HR — Aug 2021
BVA-001260,2021-08,Q3 2021,2021,HR,R&D,398445.64,472114.32,73668.68,18.49,Over Budget,MGR-15,R&D — HR — Aug 2021
BVA-001261,2021-08,Q3 2021,2021,HR,G&A,177935.31,214776.01,36840.7,20.7,Over Budget,MGR-06,G&A — HR — Aug 2021
BVA-001262,2021-08,Q3 2021,2021,HR,Payroll,430784.32,318381.42,-112402.9,-26.09,Under Budget,MGR-10,Payroll — HR — Aug 2021
BVA-001263,2021-08,Q3 2021,2021,HR,CapEx,185803.61,183913.38,-1890.23,-1.02,Under Budget,MGR-15,CapEx — HR — Aug 2021
BVA-001264,2021-08,Q3 2021,2021,HR,Tax,247908.03,204284.86,-43623.17,-17.6,Under Budget,MGR-02,Tax — HR — Aug 2021
BVA-001265,2021-08,Q3 2021,2021,Support,Revenue,255094.15,224816.55,-30277.6,-11.87,Under Budget,MGR-07,Revenue — Support — Aug 2021
BVA-001266,2021-08,Q3 2021,2021,Support,COGS,328967.84,325049.41,-3918.43,-1.19,Under Budget,MGR-04,COGS — Support — Aug 2021
BVA-001267,2021-08,Q3 2021,2021,Support,Sales & Mkt,276600.13,265108.75,-11491.38,-4.15,Under Budget,MGR-14,Sales & Mkt — Support — Aug 2021
BVA-001268,2021-08,Q3 2021,2021,Support,R&D,452525.84,427319.82,-25206.02,-5.57,Under Budget,MGR-14,R&D — Support — Aug 2021
BVA-001269,2021-08,Q3 2021,2021,Support,G&A,245235.92,215806.47,-29429.45,-12.0,Under Budget,MGR-14,G&A — Support — Aug 2021
BVA-001270,2021-08,Q3 2021,2021,Support,Payroll,448141.84,481591.95,33450.11,7.46,Over Budget,MGR-05,Payroll — Support — Aug 2021
BVA-001271,2021-08,Q3 2021,2021,Support,CapEx,499304.72,369012.7,-130292.02,-26.09,Under Budget,MGR-09,CapEx — Support — Aug 2021
BVA-001272,2021-08,Q3 2021,2021,Support,Tax,455951.13,530580.15,74629.02,16.37,Over Budget,MGR-15,Tax — Support — Aug 2021
BVA-001273,2021-08,Q3 2021,2021,Legal,Revenue,123329.89,100503.99,-22825.9,-18.51,Under Budget,MGR-11,Revenue — Legal — Aug 2021
BVA-001274,2021-08,Q3 2021,2021,Legal,COGS,517903.39,527666.21,9762.82,1.89,Over Budget,MGR-05,COGS — Legal — Aug 2021
BVA-001275,2021-08,Q3 2021,2021,Legal,Sales & Mkt,511289.58,391417.32,-119872.26,-23.45,Under Budget,MGR-05,Sales & Mkt — Legal — Aug 2021
BVA-001276,2021-08,Q3 2021,2021,Legal,R&D,230652.8,258358.59,27705.79,12.01,Over Budget,MGR-01,R&D — Legal — Aug 2021
BVA-001277,2021-08,Q3 2021,2021,Legal,G&A,570819.61,416717.67,-154101.94,-27.0,Under Budget,MGR-14,G&A — Legal — Aug 2021
BVA-001278,2021-08,Q3 2021,2021,Legal,Payroll,556091.82,498670.18,-57421.64,-10.33,Under Budget,MGR-13,Payroll — Legal — Aug 2021
BVA-001279,2021-08,Q3 2021,2021,Legal,CapEx,123812.57,111065.47,-12747.1,-10.3,Under Budget,MGR-04,CapEx — Legal — Aug 2021
BVA-001280,2021-08,Q3 2021,2021,Legal,Tax,475276.1,507014.33,31738.23,6.68,Over Budget,MGR-02,Tax — Legal — Aug 2021
BVA-001281,2021-09,Q3 2021,2021,Sales,Revenue,265183.17,273021.02,7837.85,2.96,Over Budget,MGR-01,Revenue — Sales — Sep 2021
BVA-001282,2021-09,Q3 2021,2021,Sales,COGS,352793.91,335158.71,-17635.2,-5.0,Under Budget,MGR-13,COGS — Sales — Sep 2021
BVA-001283,2021-09,Q3 2021,2021,Sales,Sales & Mkt,415952.81,476999.72,61046.91,14.68,Over Budget,MGR-13,Sales & Mkt — Sales — Sep 2021
BVA-001284,2021-09,Q3 2021,2021,Sales,R&D,446626.99,561663.17,115036.18,25.76,Over Budget,MGR-01,R&D — Sales — Sep 2021
BVA-001285,2021-09,Q3 2021,2021,Sales,G&A,394503.28,488395.01,93891.73,23.8,Over Budget,MGR-13,G&A — Sales — Sep 2021
BVA-001286,2021-09,Q3 2021,2021,Sales,Payroll,20824.01,23640.94,2816.93,13.53,Over Budget,MGR-02,Payroll — Sales — Sep 2021
BVA-001287,2021-09,Q3 2021,2021,Sales,CapEx,376712.32,421348.07,44635.75,11.85,Over Budget,MGR-10,CapEx — Sales — Sep 2021
BVA-001288,2021-09,Q3 2021,2021,Sales,Tax,284241.98,350862.6,66620.62,23.44,Over Budget,MGR-08,Tax — Sales — Sep 2021
BVA-001289,2021-09,Q3 2021,2021,Engineering,Revenue,461552.48,585863.95,124311.47,26.93,Over Budget,MGR-02,Revenue — Engineering — Sep 2021
BVA-001290,2021-09,Q3 2021,2021,Engineering,COGS,387939.89,397453.54,9513.65,2.45,Over Budget,MGR-15,COGS — Engineering — Sep 2021
BVA-001291,2021-09,Q3 2021,2021,Engineering,Sales & Mkt,280849.23,236265.52,-44583.71,-15.87,Under Budget,MGR-03,Sales & Mkt — Engineering — Sep 2021
BVA-001292,2021-09,Q3 2021,2021,Engineering,R&D,536283.15,530384.27,-5898.88,-1.1,Under Budget,MGR-10,R&D — Engineering — Sep 2021
BVA-001293,2021-09,Q3 2021,2021,Engineering,G&A,570838.39,555362.63,-15475.76,-2.71,Under Budget,MGR-13,G&A — Engineering — Sep 2021
BVA-001294,2021-09,Q3 2021,2021,Engineering,Payroll,372285.85,328667.5,-43618.35,-11.72,Under Budget,MGR-05,Payroll — Engineering — Sep 2021
BVA-001295,2021-09,Q3 2021,2021,Engineering,CapEx,44897.03,43594.19,-1302.84,-2.9,Under Budget,MGR-14,CapEx — Engineering — Sep 2021
BVA-001296,2021-09,Q3 2021,2021,Engineering,Tax,304889.4,232540.26,-72349.14,-23.73,Under Budget,MGR-05,Tax — Engineering — Sep 2021
BVA-001297,2021-09,Q3 2021,2021,Marketing,Revenue,30464.25,22466.21,-7998.04,-26.25,Under Budget,MGR-06,Revenue — Marketing — Sep 2021
BVA-001298,2021-09,Q3 2021,2021,Marketing,COGS,526366.37,417176.32,-109190.05,-20.74,Under Budget,MGR-03,COGS — Marketing — Sep 2021
BVA-001299,2021-09,Q3 2021,2021,Marketing,Sales & Mkt,424224.77,422739.18,-1485.59,-0.35,Under Budget,MGR-12,Sales & Mkt — Marketing — Sep 2021
BVA-001300,2021-09,Q3 2021,2021,Marketing,R&D,256806.96,280415.14,23608.18,9.19,Over Budget,MGR-15,R&D — Marketing — Sep 2021
BVA-001301,2021-09,Q3 2021,2021,Marketing,G&A,212687.49,167470.61,-45216.88,-21.26,Under Budget,MGR-04,G&A — Marketing — Sep 2021
BVA-001302,2021-09,Q3 2021,2021,Marketing,Payroll,439476.79,559866.79,120390.0,27.39,Over Budget,MGR-07,Payroll — Marketing — Sep 2021
BVA-001303,2021-09,Q3 2021,2021,Marketing,CapEx,469573.41,451447.51,-18125.9,-3.86,Under Budget,MGR-10,CapEx — Marketing — Sep 2021
BVA-001304,2021-09,Q3 2021,2021,Marketing,Tax,457913.25,592853.94,134940.69,29.47,Over Budget,MGR-05,Tax — Marketing — Sep 2021
BVA-001305,2021-09,Q3 2021,2021,Finance,Revenue,599288.88,480119.41,-119169.47,-19.89,Under Budget,MGR-10,Revenue — Finance — Sep 2021
BVA-001306,2021-09,Q3 2021,2021,Finance,COGS,262933.41,218812.17,-44121.24,-16.78,Under Budget,MGR-10,COGS — Finance — Sep 2021
BVA-001307,2021-09,Q3 2021,2021,Finance,Sales & Mkt,45956.19,56303.47,10347.28,22.52,Over Budget,MGR-02,Sales & Mkt — Finance — Sep 2021
BVA-001308,2021-09,Q3 2021,2021,Finance,R&D,277072.27,328393.96,51321.69,18.52,Over Budget,MGR-05,R&D — Finance — Sep 2021
BVA-001309,2021-09,Q3 2021,2021,Finance,G&A,466953.4,482113.05,15159.65,3.25,Over Budget,MGR-10,G&A — Finance — Sep 2021
BVA-001310,2021-09,Q3 2021,2021,Finance,Payroll,520080.2,495296.68,-24783.52,-4.77,Under Budget,MGR-05,Payroll — Finance — Sep 2021
BVA-001311,2021-09,Q3 2021,2021,Finance,CapEx,417759.17,510059.67,92300.5,22.09,Over Budget,MGR-01,CapEx — Finance — Sep 2021
BVA-001312,2021-09,Q3 2021,2021,Finance,Tax,513245.0,652902.3,139657.3,27.21,Over Budget,MGR-13,Tax — Finance — Sep 2021
BVA-001313,2021-09,Q3 2021,2021,Operations,Revenue,303356.53,290411.25,-12945.28,-4.27,Under Budget,MGR-11,Revenue — Operations — Sep 2021
BVA-001314,2021-09,Q3 2021,2021,Operations,COGS,71429.98,52940.62,-18489.36,-25.88,Under Budget,MGR-11,COGS — Operations — Sep 2021
BVA-001315,2021-09,Q3 2021,2021,Operations,Sales & Mkt,23032.13,26736.26,3704.13,16.08,Over Budget,MGR-07,Sales & Mkt — Operations — Sep 2021
BVA-001316,2021-09,Q3 2021,2021,Operations,R&D,458028.09,534610.09,76582.0,16.72,Over Budget,MGR-10,R&D — Operations — Sep 2021
BVA-001317,2021-09,Q3 2021,2021,Operations,G&A,326067.68,246350.4,-79717.28,-24.45,Under Budget,MGR-01,G&A — Operations — Sep 2021
BVA-001318,2021-09,Q3 2021,2021,Operations,Payroll,525160.62,690425.43,165264.81,31.47,Over Budget,MGR-05,Payroll — Operations — Sep 2021
BVA-001319,2021-09,Q3 2021,2021,Operations,CapEx,314906.24,314420.56,-485.68,-0.15,Under Budget,MGR-06,CapEx — Operations — Sep 2021
BVA-001320,2021-09,Q3 2021,2021,Operations,Tax,588756.19,701803.19,113047.0,19.2,Over Budget,MGR-03,Tax — Operations — Sep 2021
BVA-001321,2021-09,Q3 2021,2021,HR,Revenue,364661.5,312223.59,-52437.91,-14.38,Under Budget,MGR-15,Revenue — HR — Sep 2021
BVA-001322,2021-09,Q3 2021,2021,HR,COGS,313630.09,302899.71,-10730.38,-3.42,Under Budget,MGR-13,COGS — HR — Sep 2021
BVA-001323,2021-09,Q3 2021,2021,HR,Sales & Mkt,64936.36,58642.58,-6293.78,-9.69,Under Budget,MGR-15,Sales & Mkt — HR — Sep 2021
BVA-001324,2021-09,Q3 2021,2021,HR,R&D,479173.99,520180.47,41006.48,8.56,Over Budget,MGR-13,R&D — HR — Sep 2021
BVA-001325,2021-09,Q3 2021,2021,HR,G&A,81290.55,85122.74,3832.19,4.71,Over Budget,MGR-09,G&A — HR — Sep 2021
BVA-001326,2021-09,Q3 2021,2021,HR,Payroll,563951.3,496039.04,-67912.26,-12.04,Under Budget,MGR-09,Payroll — HR — Sep 2021
BVA-001327,2021-09,Q3 2021,2021,HR,CapEx,194109.05,194995.68,886.63,0.46,Over Budget,MGR-07,CapEx — HR — Sep 2021
BVA-001328,2021-09,Q3 2021,2021,HR,Tax,92837.45,103312.08,10474.63,11.28,Over Budget,MGR-05,Tax — HR — Sep 2021
BVA-001329,2021-09,Q3 2021,2021,Support,Revenue,155448.33,149887.96,-5560.37,-3.58,Under Budget,MGR-07,Revenue — Support — Sep 2021
BVA-001330,2021-09,Q3 2021,2021,Support,COGS,420067.82,444442.22,24374.4,5.8,Over Budget,MGR-12,COGS — Support — Sep 2021
BVA-001331,2021-09,Q3 2021,2021,Support,Sales & Mkt,351426.91,319381.5,-32045.41,-9.12,Under Budget,MGR-03,Sales & Mkt — Support — Sep 2021
BVA-001332,2021-09,Q3 2021,2021,Support,R&D,425943.91,529137.51,103193.6,24.23,Over Budget,MGR-02,R&D — Support — Sep 2021
BVA-001333,2021-09,Q3 2021,2021,Support,G&A,101002.82,134416.03,33413.21,33.08,Over Budget,MGR-02,G&A — Support — Sep 2021
BVA-001334,2021-09,Q3 2021,2021,Support,Payroll,146407.45,115640.9,-30766.55,-21.01,Under Budget,MGR-05,Payroll — Support — Sep 2021
BVA-001335,2021-09,Q3 2021,2021,Support,CapEx,85925.29,92033.67,6108.38,7.11,Over Budget,MGR-08,CapEx — Support — Sep 2021
BVA-001336,2021-09,Q3 2021,2021,Support,Tax,337510.35,236385.07,-101125.28,-29.96,Under Budget,MGR-09,Tax — Support — Sep 2021
BVA-001337,2021-09,Q3 2021,2021,Legal,Revenue,23086.27,30310.84,7224.57,31.29,Over Budget,MGR-01,Revenue — Legal — Sep 2021
BVA-001338,2021-09,Q3 2021,2021,Legal,COGS,572636.06,671474.24,98838.18,17.26,Over Budget,MGR-14,COGS — Legal — Sep 2021
BVA-001339,2021-09,Q3 2021,2021,Legal,Sales & Mkt,329488.06,305042.6,-24445.46,-7.42,Under Budget,MGR-05,Sales & Mkt — Legal — Sep 2021
BVA-001340,2021-09,Q3 2021,2021,Legal,R&D,528715.72,395151.28,-133564.44,-25.26,Under Budget,MGR-07,R&D — Legal — Sep 2021
BVA-001341,2021-09,Q3 2021,2021,Legal,G&A,269715.65,272834.91,3119.26,1.16,Over Budget,MGR-08,G&A — Legal — Sep 2021
BVA-001342,2021-09,Q3 2021,2021,Legal,Payroll,442935.32,382363.59,-60571.73,-13.68,Under Budget,MGR-15,Payroll — Legal — Sep 2021
BVA-001343,2021-09,Q3 2021,2021,Legal,CapEx,569230.32,612909.94,43679.62,7.67,Over Budget,MGR-05,CapEx — Legal — Sep 2021
BVA-001344,2021-09,Q3 2021,2021,Legal,Tax,514652.3,601371.61,86719.31,16.85,Over Budget,MGR-03,Tax — Legal — Sep 2021
BVA-001345,2021-10,Q4 2021,2021,Sales,Revenue,537518.18,593481.01,55962.83,10.41,Over Budget,MGR-12,Revenue — Sales — Oct 2021
BVA-001346,2021-10,Q4 2021,2021,Sales,COGS,335794.53,335554.79,-239.74,-0.07,Under Budget,MGR-09,COGS — Sales — Oct 2021
BVA-001347,2021-10,Q4 2021,2021,Sales,Sales & Mkt,35212.68,42829.96,7617.28,21.63,Over Budget,MGR-05,Sales & Mkt — Sales — Oct 2021
BVA-001348,2021-10,Q4 2021,2021,Sales,R&D,581924.6,602847.67,20923.07,3.6,Over Budget,MGR-01,R&D — Sales — Oct 2021
BVA-001349,2021-10,Q4 2021,2021,Sales,G&A,489228.89,349941.8,-139287.09,-28.47,Under Budget,MGR-13,G&A — Sales — Oct 2021
BVA-001350,2021-10,Q4 2021,2021,Sales,Payroll,299882.55,258254.89,-41627.66,-13.88,Under Budget,MGR-14,Payroll — Sales — Oct 2021
BVA-001351,2021-10,Q4 2021,2021,Sales,CapEx,463333.41,495835.2,32501.79,7.01,Over Budget,MGR-01,CapEx — Sales — Oct 2021
BVA-001352,2021-10,Q4 2021,2021,Sales,Tax,139246.93,177129.72,37882.79,27.21,Over Budget,MGR-14,Tax — Sales — Oct 2021
BVA-001353,2021-10,Q4 2021,2021,Engineering,Revenue,39314.83,49254.04,9939.21,25.28,Over Budget,MGR-08,Revenue — Engineering — Oct 2021
BVA-001354,2021-10,Q4 2021,2021,Engineering,COGS,227005.35,198689.69,-28315.66,-12.47,Under Budget,MGR-04,COGS — Engineering — Oct 2021
BVA-001355,2021-10,Q4 2021,2021,Engineering,Sales & Mkt,135717.74,129371.71,-6346.03,-4.68,Under Budget,MGR-12,Sales & Mkt — Engineering — Oct 2021
BVA-001356,2021-10,Q4 2021,2021,Engineering,R&D,145387.29,161994.79,16607.5,11.42,Over Budget,MGR-15,R&D — Engineering — Oct 2021
BVA-001357,2021-10,Q4 2021,2021,Engineering,G&A,65548.39,75037.1,9488.71,14.48,Over Budget,MGR-06,G&A — Engineering — Oct 2021
BVA-001358,2021-10,Q4 2021,2021,Engineering,Payroll,452721.71,339879.93,-112841.78,-24.93,Under Budget,MGR-06,Payroll — Engineering — Oct 2021
BVA-001359,2021-10,Q4 2021,2021,Engineering,CapEx,490100.35,402211.77,-87888.58,-17.93,Under Budget,MGR-10,CapEx — Engineering — Oct 2021
BVA-001360,2021-10,Q4 2021,2021,Engineering,Tax,559440.27,641337.46,81897.19,14.64,Over Budget,MGR-09,Tax — Engineering — Oct 2021
BVA-001361,2021-10,Q4 2021,2021,Marketing,Revenue,514378.13,615254.48,100876.35,19.61,Over Budget,MGR-08,Revenue — Marketing — Oct 2021
BVA-001362,2021-10,Q4 2021,2021,Marketing,COGS,138678.12,184035.75,45357.63,32.71,Over Budget,MGR-09,COGS — Marketing — Oct 2021
BVA-001363,2021-10,Q4 2021,2021,Marketing,Sales & Mkt,584563.49,737835.04,153271.55,26.22,Over Budget,MGR-13,Sales & Mkt — Marketing — Oct 2021
BVA-001364,2021-10,Q4 2021,2021,Marketing,R&D,131075.46,164461.3,33385.84,25.47,Over Budget,MGR-14,R&D — Marketing — Oct 2021
BVA-001365,2021-10,Q4 2021,2021,Marketing,G&A,284873.9,252801.43,-32072.47,-11.26,Under Budget,MGR-03,G&A — Marketing — Oct 2021
BVA-001366,2021-10,Q4 2021,2021,Marketing,Payroll,286878.29,306604.38,19726.09,6.88,Over Budget,MGR-08,Payroll — Marketing — Oct 2021
BVA-001367,2021-10,Q4 2021,2021,Marketing,CapEx,36918.38,48877.55,11959.17,32.39,Over Budget,MGR-11,CapEx — Marketing — Oct 2021
BVA-001368,2021-10,Q4 2021,2021,Marketing,Tax,275869.97,282500.87,6630.9,2.4,Over Budget,MGR-11,Tax — Marketing — Oct 2021
BVA-001369,2021-10,Q4 2021,2021,Finance,Revenue,295547.56,307679.38,12131.82,4.1,Over Budget,MGR-03,Revenue — Finance — Oct 2021
BVA-001370,2021-10,Q4 2021,2021,Finance,COGS,242182.69,211688.99,-30493.7,-12.59,Under Budget,MGR-02,COGS — Finance — Oct 2021
BVA-001371,2021-10,Q4 2021,2021,Finance,Sales & Mkt,22089.12,17853.64,-4235.48,-19.17,Under Budget,MGR-03,Sales & Mkt — Finance — Oct 2021
BVA-001372,2021-10,Q4 2021,2021,Finance,R&D,275457.21,200096.56,-75360.65,-27.36,Under Budget,MGR-11,R&D — Finance — Oct 2021
BVA-001373,2021-10,Q4 2021,2021,Finance,G&A,561795.05,669588.8,107793.75,19.19,Over Budget,MGR-05,G&A — Finance — Oct 2021
BVA-001374,2021-10,Q4 2021,2021,Finance,Payroll,293093.66,239794.22,-53299.44,-18.19,Under Budget,MGR-13,Payroll — Finance — Oct 2021
BVA-001375,2021-10,Q4 2021,2021,Finance,CapEx,503832.23,434882.49,-68949.74,-13.69,Under Budget,MGR-06,CapEx — Finance — Oct 2021
BVA-001376,2021-10,Q4 2021,2021,Finance,Tax,585263.26,583947.22,-1316.04,-0.22,Under Budget,MGR-12,Tax — Finance — Oct 2021
BVA-001377,2021-10,Q4 2021,2021,Operations,Revenue,392492.79,406910.06,14417.27,3.67,Over Budget,MGR-03,Revenue — Operations — Oct 2021
BVA-001378,2021-10,Q4 2021,2021,Operations,COGS,230999.07,173720.48,-57278.59,-24.8,Under Budget,MGR-02,COGS — Operations — Oct 2021
BVA-001379,2021-10,Q4 2021,2021,Operations,Sales & Mkt,209876.94,170129.17,-39747.77,-18.94,Under Budget,MGR-06,Sales & Mkt — Operations — Oct 2021
BVA-001380,2021-10,Q4 2021,2021,Operations,R&D,78090.86,98819.34,20728.48,26.54,Over Budget,MGR-11,R&D — Operations — Oct 2021
BVA-001381,2021-10,Q4 2021,2021,Operations,G&A,99558.89,108737.05,9178.16,9.22,Over Budget,MGR-07,G&A — Operations — Oct 2021
BVA-001382,2021-10,Q4 2021,2021,Operations,Payroll,162108.53,163984.44,1875.91,1.16,Over Budget,MGR-13,Payroll — Operations — Oct 2021
BVA-001383,2021-10,Q4 2021,2021,Operations,CapEx,196562.42,234072.17,37509.75,19.08,Over Budget,MGR-03,CapEx — Operations — Oct 2021
BVA-001384,2021-10,Q4 2021,2021,Operations,Tax,397003.93,468743.25,71739.32,18.07,Over Budget,MGR-07,Tax — Operations — Oct 2021
BVA-001385,2021-10,Q4 2021,2021,HR,Revenue,185672.59,184721.77,-950.82,-0.51,Under Budget,MGR-11,Revenue — HR — Oct 2021
BVA-001386,2021-10,Q4 2021,2021,HR,COGS,377923.71,460115.33,82191.62,21.75,Over Budget,MGR-11,COGS — HR — Oct 2021
BVA-001387,2021-10,Q4 2021,2021,HR,Sales & Mkt,95053.11,93138.93,-1914.18,-2.01,Under Budget,MGR-04,Sales & Mkt — HR — Oct 2021
BVA-001388,2021-10,Q4 2021,2021,HR,R&D,534395.74,656393.37,121997.63,22.83,Over Budget,MGR-02,R&D — HR — Oct 2021
BVA-001389,2021-10,Q4 2021,2021,HR,G&A,60588.62,77024.33,16435.71,27.13,Over Budget,MGR-07,G&A — HR — Oct 2021
BVA-001390,2021-10,Q4 2021,2021,HR,Payroll,229975.43,300026.28,70050.85,30.46,Over Budget,MGR-09,Payroll — HR — Oct 2021
BVA-001391,2021-10,Q4 2021,2021,HR,CapEx,598830.78,427962.06,-170868.72,-28.53,Under Budget,MGR-10,CapEx — HR — Oct 2021
BVA-001392,2021-10,Q4 2021,2021,HR,Tax,221219.95,184393.9,-36826.05,-16.65,Under Budget,MGR-02,Tax — HR — Oct 2021
BVA-001393,2021-10,Q4 2021,2021,Support,Revenue,124735.57,139209.63,14474.06,11.6,Over Budget,MGR-06,Revenue — Support — Oct 2021
BVA-001394,2021-10,Q4 2021,2021,Support,COGS,355175.03,348383.84,-6791.19,-1.91,Under Budget,MGR-08,COGS — Support — Oct 2021
BVA-001395,2021-10,Q4 2021,2021,Support,Sales & Mkt,586120.47,644419.93,58299.46,9.95,Over Budget,MGR-02,Sales & Mkt — Support — Oct 2021
BVA-001396,2021-10,Q4 2021,2021,Support,R&D,350520.74,274782.79,-75737.95,-21.61,Under Budget,MGR-03,R&D — Support — Oct 2021
BVA-001397,2021-10,Q4 2021,2021,Support,G&A,514649.32,582101.93,67452.61,13.11,Over Budget,MGR-12,G&A — Support — Oct 2021
BVA-001398,2021-10,Q4 2021,2021,Support,Payroll,67157.43,49184.86,-17972.57,-26.76,Under Budget,MGR-15,Payroll — Support — Oct 2021
BVA-001399,2021-10,Q4 2021,2021,Support,CapEx,537865.82,521626.05,-16239.77,-3.02,Under Budget,MGR-12,CapEx — Support — Oct 2021
BVA-001400,2021-10,Q4 2021,2021,Support,Tax,324561.5,246176.45,-78385.05,-24.15,Under Budget,MGR-05,Tax — Support — Oct 2021
BVA-001401,2021-10,Q4 2021,2021,Legal,Revenue,233100.42,299489.7,66389.28,28.48,Over Budget,MGR-09,Revenue — Legal — Oct 2021
BVA-001402,2021-10,Q4 2021,2021,Legal,COGS,394844.55,315880.73,-78963.82,-20.0,Under Budget,MGR-02,COGS — Legal — Oct 2021
BVA-001403,2021-10,Q4 2021,2021,Legal,Sales & Mkt,265556.08,276899.31,11343.23,4.27,Over Budget,MGR-11,Sales & Mkt — Legal — Oct 2021
BVA-001404,2021-10,Q4 2021,2021,Legal,R&D,184050.06,173971.45,-10078.61,-5.48,Under Budget,MGR-02,R&D — Legal — Oct 2021
BVA-001405,2021-10,Q4 2021,2021,Legal,G&A,222655.67,218529.46,-4126.21,-1.85,Under Budget,MGR-01,G&A — Legal — Oct 2021
BVA-001406,2021-10,Q4 2021,2021,Legal,Payroll,369263.65,355804.96,-13458.69,-3.64,Under Budget,MGR-13,Payroll — Legal — Oct 2021
BVA-001407,2021-10,Q4 2021,2021,Legal,CapEx,355566.18,249172.85,-106393.33,-29.92,Under Budget,MGR-08,CapEx — Legal — Oct 2021
BVA-001408,2021-10,Q4 2021,2021,Legal,Tax,493862.06,464698.4,-29163.66,-5.91,Under Budget,MGR-07,Tax — Legal — Oct 2021
BVA-001409,2021-11,Q4 2021,2021,Sales,Revenue,420185.77,312385.96,-107799.81,-25.66,Under Budget,MGR-06,Revenue — Sales — Nov 2021
BVA-001410,2021-11,Q4 2021,2021,Sales,COGS,331860.33,403811.06,71950.73,21.68,Over Budget,MGR-14,COGS — Sales — Nov 2021
BVA-001411,2021-11,Q4 2021,2021,Sales,Sales & Mkt,233280.87,217210.74,-16070.13,-6.89,Under Budget,MGR-07,Sales & Mkt — Sales — Nov 2021
BVA-001412,2021-11,Q4 2021,2021,Sales,R&D,405816.09,473127.7,67311.61,16.59,Over Budget,MGR-12,R&D — Sales — Nov 2021
BVA-001413,2021-11,Q4 2021,2021,Sales,G&A,165279.56,143095.57,-22183.99,-13.42,Under Budget,MGR-14,G&A — Sales — Nov 2021
BVA-001414,2021-11,Q4 2021,2021,Sales,Payroll,471576.4,455103.13,-16473.27,-3.49,Under Budget,MGR-14,Payroll — Sales — Nov 2021
BVA-001415,2021-11,Q4 2021,2021,Sales,CapEx,427772.32,309372.13,-118400.19,-27.68,Under Budget,MGR-11,CapEx — Sales — Nov 2021
BVA-001416,2021-11,Q4 2021,2021,Sales,Tax,562710.39,527825.1,-34885.29,-6.2,Under Budget,MGR-02,Tax — Sales — Nov 2021
BVA-001417,2021-11,Q4 2021,2021,Engineering,Revenue,587784.94,465563.8,-122221.14,-20.79,Under Budget,MGR-13,Revenue — Engineering — Nov 2021
BVA-001418,2021-11,Q4 2021,2021,Engineering,COGS,543955.84,539608.41,-4347.43,-0.8,Under Budget,MGR-11,COGS — Engineering — Nov 2021
BVA-001419,2021-11,Q4 2021,2021,Engineering,Sales & Mkt,382710.6,429350.87,46640.27,12.19,Over Budget,MGR-03,Sales & Mkt — Engineering — Nov 2021
BVA-001420,2021-11,Q4 2021,2021,Engineering,R&D,488944.8,542672.08,53727.28,10.99,Over Budget,MGR-14,R&D — Engineering — Nov 2021
BVA-001421,2021-11,Q4 2021,2021,Engineering,G&A,592828.25,497480.77,-95347.48,-16.08,Under Budget,MGR-02,G&A — Engineering — Nov 2021
BVA-001422,2021-11,Q4 2021,2021,Engineering,Payroll,431499.77,391468.47,-40031.3,-9.28,Under Budget,MGR-10,Payroll — Engineering — Nov 2021
